age,fitness_level,fitness_level_name,goal,goal_name,day1_workout,day1_workout_name,day2_workout,day2_workout_name,day3_workout,day3_workout_name,day4_workout,day4_workout_name,day5_workout,day5_workout_name,day6_workout,day6_workout_name,day7_workout,day7_workout_name,target_workout
37,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
63,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
48,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,4,Yoga,0,Rest,0
18,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
37,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,5,Swimming,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
34,1,Intermediate,0,Weight Loss,3,HIIT,5,Swimming,2,Strength,1,Cardio,6,Cycling,6,Cycling,0,Rest,0
64,2,Advanced,1,Muscle Gain,2,Strength,5,Swimming,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
31,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
40,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
34,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,4,Yoga,2,Strength,2,Strength,0,Rest,0
23,0,Beginner,1,Muscle Gain,0,Rest,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,3,HIIT,3
58,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
26,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
42,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
62,2,Advanced,1,Muscle Gain,1,Cardio,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
62,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
44,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
46,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,4,Yoga,0,Rest,0
64,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
50,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
50,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
18,2,Advanced,0,Weight Loss,0,Rest,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
56,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
62,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
28,2,Advanced,1,Muscle Gain,2,Strength,3,HIIT,2,Strength,4,Yoga,2,Strength,2,Strength,6,Cycling,6
52,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
24,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
50,2,Advanced,0,Weight Loss,3,HIIT,5,Swimming,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
26,2,Advanced,0,Weight Loss,2,Strength,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,6,Cycling,6
49,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
19,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
35,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
54,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,0,Rest,2,Strength,0,Rest,0
50,0,Beginner,2,General Fitness,3,HIIT,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
64,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
59,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,2,Strength,2,Strength,2
47,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
30,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,5,Swimming,5,Swimming,6,Cycling,6
48,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
54,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
36,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
19,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,5,Swimming,3,HIIT,5,Swimming,4,Yoga,4
59,1,Intermediate,0,Weight Loss,4,Yoga,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
58,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
49,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
41,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
53,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
62,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,3,HIIT,1,Cardio,0,Rest,6,Cycling,0,Rest,0
45,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
26,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
54,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
47,1,Intermediate,2,General Fitness,5,Swimming,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
64,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
47,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,6,Cycling,4,Yoga,5,Swimming,2,Strength,2
33,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
64,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
62,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
23,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
46,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
49,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0,Rest,0
45,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
48,2,Advanced,0,Weight Loss,3,HIIT,5,Swimming,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
63,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
62,0,Beginner,2,General Fitness,1,Cardio,4,Yoga,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
46,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
19,0,Beginner,0,Weight Loss,5,Swimming,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
47,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
40,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
30,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
21,1,Intermediate,1,Muscle Gain,4,Yoga,2,Strength,0,Rest,4,Yoga,2,Strength,2,Strength,0,Rest,0
30,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
59,2,Advanced,0,Weight Loss,3,HIIT,4,Yoga,2,Strength,3,HIIT,3,HIIT,6,Cycling,5,Swimming,5
34,0,Beginner,2,General Fitness,1,Cardio,2,Strength,3,HIIT,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
28,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
58,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
49,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
21,0,Beginner,2,General Fitness,1,Cardio,6,Cycling,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
23,1,Intermediate,2,General Fitness,6,Cycling,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
21,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,1,Cardio,5,Swimming,3,HIIT,5,Swimming,0,Rest,0
26,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,6,Cycling,3,HIIT,6,Cycling,1,Cardio,1
28,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,5,Swimming,2,Strength,2,Strength,2,Strength,0,Rest,0
36,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,6,Cycling,1,Cardio,0,Rest,4,Yoga,4
28,0,Beginner,2,General Fitness,1,Cardio,2,Strength,3,HIIT,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
63,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
51,0,Beginner,1,Muscle Gain,3,HIIT,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
47,1,Intermediate,2,General Fitness,6,Cycling,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
31,1,Intermediate,1,Muscle Gain,2,Strength,6,Cycling,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
53,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,5,Swimming,0,Rest,1,Cardio,0,Rest,4,Yoga,4
42,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,0,Rest,0,Rest,0
51,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,6,Cycling,2,Strength,2,Strength,2,Strength,0,Rest,0
24,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
25,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,5,Swimming,1,Cardio,0,Rest,6,Cycling,6
59,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
28,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
40,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
20,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
21,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
44,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
28,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
21,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
44,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,1,Cardio,1,Cardio,4,Yoga,4
62,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,3,HIIT,0,Rest,0
35,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
24,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
21,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
23,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
27,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,3,HIIT,3
26,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
35,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
49,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
57,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
53,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
47,0,Beginner,2,General Fitness,0,Rest,2,Strength,3,HIIT,0,Rest,0,Rest,1,Cardio,4,Yoga,4
64,2,Advanced,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
23,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
64,1,Intermediate,0,Weight Loss,6,Cycling,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
58,2,Advanced,1,Muscle Gain,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
24,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
43,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,1,Cardio,2,Strength,2
23,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
48,0,Beginner,2,General Fitness,1,Cardio,2,Strength,6,Cycling,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
22,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
22,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
33,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
62,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
35,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
43,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
30,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
45,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
39,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,1,Cardio,3,HIIT,6,Cycling,1,Cardio,1
21,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,6,Cycling,0,Rest,4,Yoga,4
43,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
64,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
43,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
37,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,0,Rest,2,Strength,0,Rest,0
28,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
29,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,6,Cycling,5,Swimming,4,Yoga,4
45,1,Intermediate,2,General Fitness,0,Rest,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
25,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
25,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
38,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
55,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
57,2,Advanced,2,General Fitness,3,HIIT,6,Cycling,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
32,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
42,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
63,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
56,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,6,Cycling,6
52,0,Beginner,0,Weight Loss,1,Cardio,1,Cardio,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
22,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,5,Swimming,4,Yoga,4
23,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,3,HIIT,3
28,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
48,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
23,0,Beginner,0,Weight Loss,4,Yoga,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
42,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
63,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
61,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,6,Cycling,2,Strength,2,Strength,0,Rest,0
38,0,Beginner,2,General Fitness,5,Swimming,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
20,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
47,0,Beginner,2,General Fitness,1,Cardio,2,Strength,1,Cardio,3,HIIT,0,Rest,3,HIIT,4,Yoga,4
36,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,6,Cycling,2,Strength,2,Strength,2,Strength,0,Rest,0
35,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
33,2,Advanced,2,General Fitness,3,HIIT,2,Strength,2,Strength,2,Strength,3,HIIT,5,Swimming,2,Strength,2
45,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
59,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
64,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,5,Swimming,1,Cardio,1
36,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
60,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,5,Swimming,2,Strength,1,Cardio,1
30,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
18,1,Intermediate,0,Weight Loss,3,HIIT,1,Cardio,2,Strength,1,Cardio,3,HIIT,6,Cycling,0,Rest,0
43,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
26,0,Beginner,1,Muscle Gain,2,Strength,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
56,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
44,0,Beginner,0,Weight Loss,3,HIIT,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
30,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,0,Rest,5,Swimming,4,Yoga,4
48,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,4,Yoga,5,Swimming,4,Yoga,4
51,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
58,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
23,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0,Rest,0
55,0,Beginner,2,General Fitness,3,HIIT,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
58,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
64,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
64,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,5,Swimming,2,Strength,0,Rest,0
62,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
20,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2
49,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,2,Strength,3,HIIT,5,Swimming,2,Strength,2
18,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,6,Cycling,3,HIIT,6,Cycling,1,Cardio,1
46,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,5,Swimming,2,Strength,2,Strength,2,Strength,0,Rest,0
27,2,Advanced,0,Weight Loss,1,Cardio,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
49,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
36,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
34,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
52,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
62,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,2,Strength,0,Rest,0
51,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
36,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
37,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,1,Cardio,1,Cardio,4,Yoga,4
42,2,Advanced,2,General Fitness,3,HIIT,2,Strength,3,HIIT,6,Cycling,3,HIIT,5,Swimming,2,Strength,2
63,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
48,2,Advanced,1,Muscle Gain,2,Strength,2,Strength,4,Yoga,4,Yoga,3,HIIT,2,Strength,0,Rest,0
49,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
18,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,6,Cycling,0,Rest,0
36,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
56,0,Beginner,2,General Fitness,1,Cardio,1,Cardio,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
56,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
52,0,Beginner,0,Weight Loss,1,Cardio,0,Rest,2,Strength,0,Rest,1,Cardio,0,Rest,4,Yoga,4
58,0,Beginner,1,Muscle Gain,2,Strength,0,Rest,2,Strength,0,Rest,2,Strength,2,Strength,0,Rest,0
31,0,Beginner,2,General Fitness,1,Cardio,2,Strength,0,Rest,3,HIIT,0,Rest,1,Cardio,4,Yoga,4
18,1,Intermediate,1,Muscle Gain,2,Strength,2,Strength,0,Rest,2,Strength,2,Strength,2,Strength,0,Rest,0
61,2,Advanced,0,Weight Loss,3,HIIT,3,HIIT,2,Strength,3,HIIT,3,HIIT,6,Cycling,1,Cardio,1
29,1,Intermediate,2,General Fitness,2,Strength,3,HIIT,1,Cardio,2,Strength,3,HIIT,5,Swimming,4,Yoga,4
51,1,Intermediate,1,Muscle Gain,2,Strength,6,Cycling,0,Rest,2,Strength,2,Strength,1,Cardio,0,Rest,0
