age,weight,height,bmi,fitness_level,fitness_level_name,goal,goal_name,category,category_label
19,106.21,150.95,46.61,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
48,54.97,181.92,16.61,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
26,55.32,150.05,24.57,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
59,109.43,175.0,35.73,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
26,102.0,165.63,37.18,2,Advanced,2,General Fitness,8,Advanced - General Fitness
57,105.28,154.19,44.29,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
43,103.64,188.29,29.23,0,Beginner,2,General Fitness,2,Beginner - General Fitness
37,74.52,156.54,30.41,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
30,77.11,181.6,23.38,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
20,68.41,171.37,23.29,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
36,74.87,150.34,33.13,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
33,105.91,191.26,28.95,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
61,112.27,192.31,30.36,0,Beginner,2,General Fitness,2,Beginner - General Fitness
55,93.12,151.28,40.69,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
33,81.46,155.45,33.71,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
59,85.94,196.31,22.3,2,Advanced,2,General Fitness,8,Advanced - General Fitness
27,102.35,157.33,41.35,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
23,96.19,166.58,34.66,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
41,62.35,162.18,23.7,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
45,105.18,193.07,28.22,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
43,51.32,184.13,15.14,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
25,110.34,164.47,40.79,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
24,54.88,185.25,15.99,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
21,91.87,181.92,27.76,0,Beginner,2,General Fitness,2,Beginner - General Fitness
44,116.96,160.89,45.19,2,Advanced,2,General Fitness,8,Advanced - General Fitness
58,106.54,183.83,31.53,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
53,88.34,165.39,32.29,0,Beginner,2,General Fitness,2,Beginner - General Fitness
22,118.59,196.62,30.67,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
52,107.91,183.55,32.03,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
48,55.65,165.21,20.39,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
31,69.46,153.55,29.46,2,Advanced,2,General Fitness,8,Advanced - General Fitness
53,62.48,184.76,18.3,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
30,67.37,188.78,18.91,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
30,118.18,168.46,41.65,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
46,84.04,172.03,28.4,0,Beginner,2,General Fitness,2,Beginner - General Fitness
48,54.14,170.79,18.56,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
19,50.5,183.16,15.05,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
37,76.66,189.25,21.4,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
33,108.99,183.68,32.31,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
33,64.25,187.61,18.25,0,Beginner,2,General Fitness,2,Beginner - General Fitness
51,100.98,165.58,36.83,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
22,114.05,167.25,40.77,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
57,80.9,193.1,21.7,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
60,113.63,192.19,30.76,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
46,54.03,153.38,22.97,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
18,62.39,185.28,18.17,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
44,73.11,181.07,22.3,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
53,113.84,155.4,47.14,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
59,65.59,181.23,19.97,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
30,100.43,184.33,29.56,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
34,109.61,193.3,29.33,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
51,79.56,199.44,20.0,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
24,101.59,162.43,38.51,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
60,65.03,176.73,20.82,0,Beginner,2,General Fitness,2,Beginner - General Fitness
64,75.26,161.74,28.77,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
37,107.06,150.03,47.57,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
41,85.32,159.25,33.64,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
52,72.25,171.93,24.44,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
46,100.31,176.85,32.07,0,Beginner,2,General Fitness,2,Beginner - General Fitness
47,49.52,164.88,18.21,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
31,95.55,192.22,25.86,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
36,69.47,151.04,30.45,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
18,106.59,177.23,33.94,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
18,63.52,192.98,17.06,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
57,60.92,155.78,25.1,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
34,106.47,194.41,28.17,0,Beginner,2,General Fitness,2,Beginner - General Fitness
61,66.67,168.85,23.38,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
33,56.99,184.56,16.73,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
34,82.75,189.82,22.97,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
64,86.03,154.37,36.1,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
62,58.95,197.54,15.11,0,Beginner,2,General Fitness,2,Beginner - General Fitness
32,116.52,167.62,41.47,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
44,116.08,157.06,47.06,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
50,83.11,181.01,25.37,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
43,102.6,181.43,31.17,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
50,115.35,195.88,30.06,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
49,97.24,196.2,25.26,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
31,95.36,196.32,24.74,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
43,89.74,190.72,24.67,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
50,59.75,161.87,22.8,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
29,90.07,184.8,26.37,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
44,98.45,159.66,38.62,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
19,73.37,175.86,23.72,0,Beginner,2,General Fitness,2,Beginner - General Fitness
42,96.29,151.27,42.08,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
50,109.02,186.26,31.42,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
55,60.16,177.27,19.14,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
34,62.37,192.45,16.84,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
41,68.08,196.3,17.67,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
47,60.43,187.08,17.27,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
46,86.55,176.73,27.71,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
37,113.74,166.39,41.08,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
46,70.41,197.6,18.03,2,Advanced,2,General Fitness,8,Advanced - General Fitness
61,48.72,162.85,18.37,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
36,51.53,174.37,16.95,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
63,117.12,172.24,39.48,0,Beginner,2,General Fitness,2,Beginner - General Fitness
19,113.79,177.68,36.04,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
20,77.53,192.42,20.94,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
24,70.44,177.23,22.43,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
18,48.84,170.09,16.88,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
56,71.77,181.74,21.73,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
31,85.93,160.2,33.48,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
43,47.02,169.02,16.46,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
43,116.79,171.36,39.77,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
29,117.16,176.78,37.49,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
51,95.0,175.55,30.83,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
26,71.85,166.68,25.86,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
19,56.49,186.41,16.26,2,Advanced,2,General Fitness,8,Advanced - General Fitness
29,97.56,192.78,26.25,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
51,115.25,175.78,37.3,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
35,69.59,190.79,19.12,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
57,80.51,192.73,21.67,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
60,51.32,167.8,18.23,0,Beginner,2,General Fitness,2,Beginner - General Fitness
32,77.28,158.27,30.85,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
54,53.93,157.03,21.87,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
43,48.11,166.1,17.44,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
25,114.64,186.94,32.81,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
31,97.21,159.64,38.14,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
51,48.96,186.3,14.11,0,Beginner,2,General Fitness,2,Beginner - General Fitness
48,84.94,178.22,26.74,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
51,73.48,180.86,22.46,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
36,114.2,188.11,32.27,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
25,69.63,174.36,22.9,0,Beginner,2,General Fitness,2,Beginner - General Fitness
29,81.73,176.43,26.26,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
53,59.82,190.26,16.52,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
29,83.0,192.8,22.33,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
39,86.86,167.35,31.02,2,Advanced,2,General Fitness,8,Advanced - General Fitness
24,66.59,186.23,19.2,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
61,68.7,192.61,18.52,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
23,86.46,187.03,24.72,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
25,70.3,158.98,27.81,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
56,81.26,171.46,27.64,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
44,64.15,191.4,17.51,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
43,79.97,189.6,22.25,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
40,53.85,152.26,23.23,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
19,64.68,171.09,22.1,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
35,69.93,165.78,25.45,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
61,62.35,170.21,21.52,0,Beginner,2,General Fitness,2,Beginner - General Fitness
19,117.76,193.25,31.53,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
57,83.79,192.41,22.63,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
47,81.15,187.89,22.99,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
29,114.35,152.81,48.97,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
22,57.34,153.19,24.43,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
20,108.9,177.96,34.39,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
29,112.97,187.17,32.25,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
54,90.24,153.99,38.06,0,Beginner,2,General Fitness,2,Beginner - General Fitness
43,108.82,167.29,38.88,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
26,75.48,193.99,20.06,0,Beginner,2,General Fitness,2,Beginner - General Fitness
27,98.94,163.58,36.98,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
32,60.13,195.44,15.74,2,Advanced,2,General Fitness,8,Advanced - General Fitness
32,58.8,187.82,16.67,0,Beginner,2,General Fitness,2,Beginner - General Fitness
61,91.25,152.02,39.49,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
62,56.1,199.23,14.13,0,Beginner,2,General Fitness,2,Beginner - General Fitness
33,70.64,199.29,17.79,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
59,47.58,172.29,16.03,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
45,82.9,170.15,28.63,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
22,118.27,159.35,46.58,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
62,95.75,168.17,33.86,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
21,92.14,160.76,35.65,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
27,47.43,161.78,18.12,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
46,74.04,164.14,27.48,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
35,48.52,166.94,17.41,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
53,92.17,182.02,27.82,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
60,116.08,160.94,44.82,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
58,89.48,174.46,29.4,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
32,66.88,196.22,17.37,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
59,72.7,183.19,21.66,0,Beginner,2,General Fitness,2,Beginner - General Fitness
44,109.92,178.86,34.36,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
43,89.84,183.24,26.76,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
26,88.9,162.82,33.53,0,Beginner,2,General Fitness,2,Beginner - General Fitness
48,83.1,187.52,23.63,2,Advanced,2,General Fitness,8,Advanced - General Fitness
51,109.26,173.34,36.36,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
64,98.8,172.18,33.33,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
53,101.77,184.46,29.91,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
29,86.23,170.86,29.54,2,Advanced,2,General Fitness,8,Advanced - General Fitness
40,56.88,153.11,24.26,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
38,66.82,173.47,22.2,0,Beginner,2,General Fitness,2,Beginner - General Fitness
47,91.13,158.78,36.15,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
61,62.06,158.31,24.76,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
19,70.73,199.41,17.79,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
30,48.94,172.51,16.44,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
44,118.78,152.51,51.07,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
56,92.69,188.29,26.14,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
34,103.09,156.72,41.97,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
57,77.13,151.36,33.67,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
30,102.14,194.67,26.95,0,Beginner,2,General Fitness,2,Beginner - General Fitness
53,80.77,169.46,28.13,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
18,103.89,174.37,34.17,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
40,48.79,177.37,15.51,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
38,88.49,164.13,32.85,0,Beginner,2,General Fitness,2,Beginner - General Fitness
50,119.91,152.75,51.39,0,Beginner,2,General Fitness,2,Beginner - General Fitness
58,78.57,186.5,22.59,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
62,64.41,165.82,23.42,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
38,80.42,185.64,23.33,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
30,71.04,189.71,19.74,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
36,116.13,154.57,48.61,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
59,115.68,189.41,32.24,2,Advanced,2,General Fitness,8,Advanced - General Fitness
19,78.75,184.65,23.1,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
56,110.04,197.79,28.13,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
56,75.42,158.46,30.04,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
22,49.33,192.25,13.35,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
21,85.78,184.75,25.13,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
36,90.85,168.55,31.98,2,Advanced,2,General Fitness,8,Advanced - General Fitness
40,73.84,167.35,26.37,0,Beginner,2,General Fitness,2,Beginner - General Fitness
45,81.31,189.7,22.6,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
36,70.35,185.27,20.49,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
62,82.84,163.04,31.16,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
56,83.33,172.28,28.08,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
45,109.76,156.97,44.54,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
61,78.76,196.29,20.44,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
53,51.93,172.9,17.37,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
26,63.3,198.34,16.09,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
22,83.55,184.51,24.54,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
45,69.07,176.3,22.22,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
40,53.96,161.52,20.69,2,Advanced,2,General Fitness,8,Advanced - General Fitness
41,55.42,187.36,15.79,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
22,98.34,150.34,43.51,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
19,78.35,178.83,24.5,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
21,75.38,150.14,33.44,2,Advanced,2,General Fitness,8,Advanced - General Fitness
56,95.77,153.2,40.8,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
51,108.12,151.52,47.1,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
49,61.32,156.69,24.98,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
20,50.17,174.18,16.54,0,Beginner,2,General Fitness,2,Beginner - General Fitness
30,85.86,156.28,35.15,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
23,102.02,186.12,29.45,0,Beginner,2,General Fitness,2,Beginner - General Fitness
30,72.5,169.55,25.22,2,Advanced,2,General Fitness,8,Advanced - General Fitness
20,78.33,165.16,28.71,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
48,65.08,171.61,22.1,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
31,45.94,182.22,13.84,0,Beginner,2,General Fitness,2,Beginner - General Fitness
34,97.62,150.49,43.1,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
43,78.31,156.85,31.83,2,Advanced,2,General Fitness,8,Advanced - General Fitness
29,99.53,184.65,29.19,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
58,52.83,178.45,16.59,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
50,74.76,171.56,25.4,0,Beginner,2,General Fitness,2,Beginner - General Fitness
20,64.55,175.91,20.86,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
27,92.38,175.94,29.84,2,Advanced,2,General Fitness,8,Advanced - General Fitness
62,81.9,165.51,29.9,0,Beginner,2,General Fitness,2,Beginner - General Fitness
49,93.94,152.64,40.32,0,Beginner,2,General Fitness,2,Beginner - General Fitness
56,114.58,193.39,30.64,0,Beginner,2,General Fitness,2,Beginner - General Fitness
44,91.58,165.09,33.6,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
32,93.29,191.72,25.38,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
50,79.38,176.44,25.5,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
55,51.4,193.31,13.75,2,Advanced,2,General Fitness,8,Advanced - General Fitness
27,64.88,171.6,22.03,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
50,52.74,179.25,16.41,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
47,95.02,163.36,35.61,0,Beginner,2,General Fitness,2,Beginner - General Fitness
45,110.1,191.41,30.05,0,Beginner,2,General Fitness,2,Beginner - General Fitness
47,53.43,152.47,22.98,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
64,64.5,169.25,22.52,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
32,79.04,175.35,25.71,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
46,109.37,158.53,43.52,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
20,104.18,180.14,32.1,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
55,97.25,186.27,28.03,0,Beginner,2,General Fitness,2,Beginner - General Fitness
48,71.08,151.08,31.14,2,Advanced,2,General Fitness,8,Advanced - General Fitness
35,110.95,175.71,35.94,2,Advanced,2,General Fitness,8,Advanced - General Fitness
45,118.69,195.59,31.02,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
19,106.98,185.07,31.23,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
26,77.02,173.45,25.6,0,Beginner,2,General Fitness,2,Beginner - General Fitness
27,65.64,169.9,22.74,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
64,117.94,168.0,41.79,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
63,106.27,187.48,30.23,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
61,49.28,167.15,17.64,2,Advanced,2,General Fitness,8,Advanced - General Fitness
33,47.98,179.88,14.83,2,Advanced,2,General Fitness,8,Advanced - General Fitness
30,78.68,172.97,26.3,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
44,106.59,162.23,40.5,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
63,115.32,167.6,41.06,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
24,59.44,155.09,24.71,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
38,102.0,152.44,43.9,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
48,92.39,176.35,29.71,0,Beginner,2,General Fitness,2,Beginner - General Fitness
47,101.75,179.12,31.71,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
